GLNo,Find
GL056041/17,FALSE
GL050980/16,FALSE
GL082524/22,FALSE
GL077887/21,FALSE
GL069954/19,FALSE
GL086002/23,FALSE
GL063868/18,FALSE
GL086682/23,FALSE
GL060792/18,FALSE
GL061277/18,FALSE
GL086638/23,FALSE
GL069928/19,FALSE
GL060192/18,FALSE
GL084009/22,FALSE
GL073258/20,FALSE
GL084416/22,FALSE
GL079944/21,FALSE
GL085414/22,FALSE
GL081194/22,FALSE
GL086178/23,FALSE
GL057789/17,FALSE
GL077959/21,FALSE
GL083844/22,FALSE
GL085971/23,FALSE
GL084781/22,FALSE
GL086664/23,FALSE
GL086397/23,FALSE
GL076883/21,FALSE
GL080407/22,FALSE
GL086149/23,FALSE
GL086443/23,FALSE
GL085535/22,FALSE
GL086113/23,FALSE
GL064643/18,FALSE
GL057942/17,FALSE
GL070994/19,FALSE
GL061478/18,FALSE
GL080940/22,FALSE
GL086589/23,FALSE
GL083472/22,FALSE
GL076065/21,FALSE
GL086062/23,FALSE
GL075855/21,FALSE
GL085616/22,FALSE
GL083283/22,FALSE
GL086544/23,FALSE
GL086557/23,FALSE
GL086427/23,FALSE
GL085236/22,FALSE
GL084575/22,FALSE
GL082826/22,FALSE
GL085690/22,FALSE
GL084420/22,FALSE
GL083952/22,FALSE
GL080718/22,FALSE
GL080505/22,FALSE
GL078784/21,FALSE
GL084751/22,FALSE
GL086689/23,FALSE
GL085800/23,FALSE
GL082346/22,FALSE
GL084182/22,FALSE
GL086688/23,FALSE
GL085013/22,FALSE
GL086415/23,FALSE
GL085792/23,FALSE
GL086716/23,FALSE
GL086508/23,FALSE
GL081520/22,FALSE
GL082716/22,FALSE
GL085584/22,FALSE
GL082151/22,FALSE
GL085260/22,FALSE
GL075122/20,FALSE
GL075809/21,FALSE
GL077947/21,FALSE
GL086094/23,FALSE
GL085981/23,FALSE
GL086520/23,FALSE
GL086165/23,FALSE
GL086295/23,FALSE
GL080878/22,FALSE
GL086488/23,FALSE
GL070981/19,FALSE
GL070015/19,FALSE
GL079904/21,FALSE
GL056412/17,FALSE
GL059529/18,FALSE
GL086521/23,FALSE
GL080798/22,FALSE
GL085795/23,FALSE
GL082774/22,FALSE
GL085514/22,FALSE
GL086532/23,FALSE
GL085406/22,FALSE
GL084478/22,FALSE
GL084255/22,FALSE
GL082390/22,FALSE
GL086725/23,FALSE
GL086239/23,FALSE
GL086103/23,FALSE
GL086667/23,FALSE
GL086164/23,FALSE
GL086090/23,FALSE
GL086322/23,FALSE
GL085443/22,FALSE
GL083037/22,FALSE
GL086556/23,FALSE
GL086501/23,FALSE
GL086640/23,FALSE
GL086266/23,FALSE
GL079967/21,FALSE
GL086778/23,FALSE
GL084861/22,FALSE
GL086624/23,FALSE
GL086139/23,FALSE
GL086675/23,FALSE
GL085858/23,FALSE
GL086715/23,FALSE
GL085531/22,FALSE
GL086052/23,FALSE
GL086327/23,FALSE
GL083680/22,FALSE
GL084074/22,FALSE
GL082509/22,FALSE
GL084391/22,FALSE
GL085339/22,FALSE
GL078416/21,FALSE
GL086736/23,FALSE
GL077924/21,FALSE
GL086720/23,FALSE
GL083293/22,FALSE
GL086729/23,FALSE
GL082918/22,FALSE
GL086671/23,FALSE
GL083060/22,FALSE
GL082375/22,FALSE
GL080064/21,FALSE
GL086527/23,FALSE
GL084155/22,FALSE
GL076585/21,FALSE
GL076505/21,FALSE
GL078131/21,FALSE
GL083709/22,FALSE
GL086124/23,FALSE
GL086160/23,FALSE
GL085241/22,FALSE
GL085203/22,FALSE
GL077997/21,FALSE
GL086455/23,FALSE
GL086637/23,FALSE
GL084013/22,FALSE
GL081458/22,FALSE
GL083771/22,FALSE
GL084062/22,FALSE
GL078149/21,FALSE
GL080538/22,FALSE
GL071300/19,FALSE
GL071828/20,FALSE
GL086510/23,FALSE
GL086486/23,FALSE
GL086686/23,FALSE
GL085232/22,FALSE
GL086421/23,FALSE
GL071844/20,FALSE
GL086746/23,FALSE
GL081730/22,FALSE
GL086360/23,FALSE
GL086695/23,FALSE
GL086592/23,FALSE
GL086187/23,FALSE
GL079356/21,FALSE
GL084940/22,FALSE
GL086151/23,FALSE
GL086565/23,FALSE
GL085466/22,FALSE
GL084865/22,FALSE
GL082999/22,FALSE
GL084832/22,FALSE
GL079819/21,FALSE
GL086134/23,FALSE
GL085760/22,FALSE
GL085115/22,FALSE
GL086629/23,FALSE
GL086188/23,FALSE
GL086340/23,FALSE
GL077040/21,FALSE
GL086577/23,FALSE
GL086531/23,FALSE
GL086749/23,FALSE
GL085188/22,FALSE
GL086839/23,FALSE
GL086169/23,FALSE
GL086791/23,FALSE
GL080724/22,FALSE
GL086523/23,FALSE
GL086765/23,FALSE
GL086317/23,FALSE
GL086647/23,FALSE
GL075738/21,FALSE
GL085938/23,FALSE
GL086811/23,FALSE
GL086887/23,FALSE
GL085845/23,FALSE
GL086816/23,FALSE
GL081394/22,FALSE
GL086231/23,FALSE
GL084037/22,FALSE
GL086641/23,FALSE
GL085918/23,FALSE
GL085413/22,FALSE
GL076828/21,FALSE
GL082129/22,FALSE
GL080582/22,FALSE
GL078545/21,FALSE
GL078338/21,FALSE
GL086136/23,FALSE
GL082907/22,FALSE
GL086623/23,FALSE
GL085280/22,FALSE
GL086743/23,FALSE
GL080838/22,FALSE
GL086432/23,FALSE
GL086272/23,FALSE
GL085676/22,FALSE
GL086755/23,FALSE
GL086654/23,FALSE
GL086223/23,FALSE
GL086798/23,FALSE
GL075373/20,FALSE
GL078378/21,FALSE
GL086698/23,FALSE
GL086500/23,FALSE
GL081256/22,FALSE
GL082849/22,FALSE
GL085375/22,FALSE
GL082056/22,FALSE
GL081973/22,FALSE
GL086186/23,FALSE
GL084474/22,FALSE
GL080570/22,FALSE
GL086282/23,FALSE
GL085075/22,FALSE
GL076595/21,FALSE
GL086869/23,FALSE
GL086921/23,FALSE
GL085062/22,FALSE
GL086876/23,FALSE
GL084730/22,FALSE
GL085836/23,FALSE
GL084693/22,FALSE
GL084198/22,FALSE
GL086554/23,FALSE
GL084265/22,FALSE
GL081528/22,FALSE
GL077052/21,FALSE
GL086412/23,FALSE
GL085689/22,FALSE
GL079710/21,FALSE
GL056967/17,FALSE
GL086203/23,FALSE
GL085022/22,FALSE
GL057855/17,FALSE
GL063008/18,FALSE
GL086487/23,FALSE
GL079931/21,FALSE
GL084484/22,FALSE
GL086874/23,FALSE
GL082521/22,FALSE
GL079040/21,FALSE
GL079780/21,FALSE
GL078969/21,FALSE
GL086857/23,FALSE
GL086783/23,FALSE
GL086606/23,FALSE
GL086925/23,FALSE
GL085165/22,FALSE
GL082125/22,FALSE
GL082882/22,FALSE
GL085175/22,FALSE
GL086888/23,FALSE
GL082803/22,FALSE
GL080493/22,FALSE
GL078431/21,FALSE
GL084377/22,FALSE
GL086441/23,FALSE
GL086405/23,FALSE
GL085956/23,FALSE
GL085462/22,FALSE
GL085463/22,FALSE
GL086153/23,FALSE
GL084513/22,FALSE
GL084092/22,FALSE
GL083958/22,FALSE
GL082168/22,FALSE
GL086717/23,FALSE
GL086983/23,FALSE
GL086270/23,FALSE
GL076120/21,FALSE
GL079519/21,FALSE
GL086929/23,FALSE
GL085786/23,FALSE
GL086949/23,FALSE
GL078024/21,FALSE
GL085823/23,FALSE
GL085195/22,FALSE
GL086333/23,FALSE
GL086376/23,FALSE
GL086708/23,FALSE
GL077351/21,FALSE
GL061288/18,FALSE
GL086918/23,FALSE
GL086734/23,FALSE
GL085732/22,FALSE
GL085730/22,FALSE
GL085655/22,FALSE
GL084807/22,FALSE
GL084806/22,FALSE
GL077603/21,FALSE
GL086563/23,FALSE
GL086992/23,FALSE
GL085778/23,FALSE
GL086852/23,FALSE
GL086596/23,FALSE
GL077669/21,FALSE
GL082522/22,FALSE
GL086885/23,FALSE
GL086128/23,FALSE
GL084130/22,FALSE
GL086928/23,FALSE
GL086117/23,FALSE
GL086517/23,FALSE
GL086319/23,FALSE
GL086819/23,FALSE
GL085300/22,FALSE
GL086389/23,FALSE
GL083343/22,FALSE
GL086462/23,FALSE
GL084503/22,FALSE
GL081729/22,FALSE
GL082088/22,FALSE
GL086536/23,FALSE
GL085526/22,FALSE
GL086552/23,FALSE
GL086911/23,FALSE
GL081406/22,FALSE
GL082814/22,FALSE
GL085913/23,FALSE
GL086095/23,FALSE
GL086917/23,FALSE
GL083417/22,FALSE
GL085451/22,FALSE
GL083839/22,FALSE
GL085227/22,FALSE
GL086997/23,FALSE
GL083662/22,FALSE
GL085914/23,FALSE
GL084408/22,FALSE
GL080391/22,FALSE
GL081816/22,FALSE
GL081184/22,FALSE
GL087009/23,FALSE
GL086243/23,FALSE
GL085353/22,FALSE
GL082001/22,FALSE
GL084195/22,FALSE
GL086156/23,FALSE
GL084825/22,FALSE
GL086518/23,FALSE
GL082614/22,FALSE
GL086299/23,FALSE
GL086679/23,FALSE
GL083008/22,FALSE
GL086032/23,FALSE
GL087063/23,FALSE
GL079317/21,FALSE
GL085580/22,FALSE
GL085799/23,FALSE
GL072680/20,FALSE
GL083875/22,FALSE
GL085943/23,FALSE
GL086600/23,FALSE
GL087012/23,FALSE
GL084427/22,FALSE
GL086298/23,FALSE
GL084139/22,FALSE
GL086651/23,FALSE
GL086318/23,FALSE
GL084310/22,FALSE
GL086183/23,FALSE
GL084008/22,FALSE
GL084006/22,FALSE
GL081355/22,FALSE
GL085133/22,FALSE
GL085662/22,FALSE
GL079850/21,FALSE
GL079533/21,FALSE
GL085487/22,FALSE
GL084698/22,FALSE
GL086962/23,FALSE
GL086104/23,FALSE
GL086027/23,FALSE
GL085818/23,FALSE
GL084765/22,FALSE
GL085824/23,FALSE
GL082493/22,FALSE
GL085696/22,FALSE
GL085735/22,FALSE
GL086674/23,FALSE
GL086808/23,FALSE
GL086863/23,FALSE
GL082690/22,FALSE
GL078156/21,FALSE
GL086130/23,FALSE
GL086284/23,FALSE
GL086269/23,FALSE
GL086882/23,FALSE
GL086955/23,FALSE
GL084252/22,FALSE
GL079722/21,FALSE
GL084998/22,FALSE
GL086649/23,FALSE
GL062804/18,FALSE
GL086854/23,FALSE
GL083145/22,FALSE
GL086875/23,FALSE
GL055276/17,FALSE
GL086905/23,FALSE
GL058379/18,FALSE
GL084324/22,FALSE
GL086321/23,FALSE
GL052795/17,FALSE
GL058007/17,FALSE
GL086046/23,FALSE
GL068771/19,FALSE
GL086460/23,FALSE
GL087116/23,FALSE
GL086575/23,FALSE
GL079799/21,FALSE
GL085510/22,FALSE
GL087007/23,FALSE
GL079510/21,FALSE
GL079490/21,FALSE
GL084923/22,FALSE
GL086795/23,FALSE
GL082677/22,FALSE
GL083235/22,FALSE
GL086984/23,FALSE
GL086660/23,FALSE
GL087123/23,FALSE
GL080918/22,FALSE
GL084721/22,FALSE
GL085574/22,FALSE
GL086676/23,FALSE
GL079486/21,FALSE
GL080143/21,FALSE
GL084421/22,FALSE
GL082213/22,FALSE
GL083992/22,FALSE
GL084518/22,FALSE
GL083262/22,FALSE
GL086935/23,FALSE
GL087052/23,FALSE
GL085752/22,FALSE
GL085626/22,FALSE
GL087015/23,FALSE
GL085660/22,FALSE
GL087024/23,FALSE
GL086669/23,FALSE
GL085784/23,FALSE
GL082540/22,FALSE
GL084448/22,FALSE
GL086612/23,FALSE
GL079139/21,FALSE
GL086041/23,FALSE
GL086954/23,FALSE
GL085846/23,FALSE
GL086923/23,FALSE
GL086760/23,FALSE
GL087114/23,FALSE
GL087106/23,FALSE
GL086735/23,FALSE
GL085716/22,FALSE
GL086993/23,FALSE
GL086394/23,FALSE
GL086330/23,FALSE
GL086990/23,FALSE
GL085147/22,FALSE
GL085787/23,FALSE
GL081127/22,FALSE
GL082633/22,FALSE
GL087087/23,FALSE
GL085589/22,FALSE
GL086598/23,FALSE
GL086502/23,FALSE
GL085176/22,FALSE
GL086767/23,FALSE
GL085323/22,FALSE
GL085886/23,FALSE
GL086371/23,FALSE
GL086615/23,FALSE
GL086707/23,FALSE
GL076169/21,FALSE
GL087081/23,FALSE
GL083713/22,FALSE
GL086219/23,FALSE
GL086634/23,FALSE
GL087090/23,FALSE
GL087064/23,FALSE
GL086768/23,FALSE
GL087086/23,FALSE
GL086739/23,FALSE
GL077684/21,FALSE
GL079508/21,FALSE
GL086846/23,FALSE
GL086777/23,FALSE
GL086344/23,FALSE
GL087068/23,FALSE
GL053203/17,FALSE
GL054649/17,FALSE
GL086373/23,FALSE
GL070486/19,FALSE
GL086154/23,FALSE
GL055539/17,FALSE
GL067197/19,FALSE
GL060651/18,FALSE
GL070069/19,FALSE
GL055231/17,FALSE
GL086656/23,FALSE
GL060914/18,FALSE
GL063590/18,FALSE
GL063038/18,FALSE
GL068810/19,FALSE
GL062233/18,FALSE
GL060286/18,FALSE
GL086914/23,FALSE
GL079785/21,FALSE
GL086677/23,FALSE
GL087057/23,FALSE
GL086883/23,FALSE
GL082609/22,FALSE
GL085709/22,FALSE
GL085001/22,FALSE
GL080310/22,FALSE
GL086054/23,FALSE
GL085320/22,FALSE
GL086932/23,FALSE
GL058939/18,FALSE
GL084444/22,FALSE
GL061413/18,FALSE
GL087031/23,FALSE
GL052230/17,FALSE
GL071975/20,FALSE
GL065319/19,FALSE
GL057891/17,FALSE
GL066829/19,FALSE
GL085698/22,FALSE
GL085680/22,FALSE
GL087240/23,FALSE
GL084970/22,FALSE
GL087092/23,FALSE
GL086353/23,FALSE
GL086828/23,FALSE
GL087199/23,FALSE
GL080969/22,FALSE
GL085649/22,FALSE
GL087216/23,FALSE
GL087217/23,FALSE
GL086926/23,FALSE
GL086590/23,FALSE
GL086114/23,FALSE
GL087132/23,FALSE
GL085265/22,FALSE
GL085266/22,FALSE
GL085078/22,FALSE
GL086848/23,FALSE
GL086597/23,FALSE
GL086738/23,FALSE
GL086817/23,FALSE
GL086870/23,FALSE
GL085518/22,FALSE
GL087161/23,FALSE
GL082674/22,FALSE
GL087107/23,FALSE
GL086289/23,FALSE
GL086374/23,FALSE
GL079370/21,FALSE
GL080675/22,FALSE
GL084798/22,FALSE
GL073955/20,FALSE
GL073756/20,FALSE
GL082318/22,FALSE
GL087187/23,FALSE
GL087254/23,FALSE
GL086979/23,FALSE
GL080947/22,FALSE
GL085491/22,FALSE
GL083123/22,FALSE
GL087204/23,FALSE
GL079175/21,FALSE
GL086433/23,FALSE
GL079141/21,FALSE
GL087069/23,FALSE
GL086860/23,FALSE
GL082369/22,FALSE
GL080910/22,FALSE
GL082368/22,FALSE
GL087177/23,FALSE
GL087167/23,FALSE
GL086553/23,FALSE
GL086995/23,FALSE
GL082618/22,FALSE
GL085976/23,FALSE
GL080056/21,FALSE
GL083370/22,FALSE
GL086648/23,FALSE
GL086509/23,FALSE
GL087259/23,FALSE
GL085734/22,FALSE
GL085813/23,FALSE
GL086308/23,FALSE
GL085822/23,FALSE
GL069220/19,FALSE
GL086797/23,FALSE
GL087271/23,FALSE
GL062019/18,FALSE
GL072781/20,FALSE
GL066975/19,FALSE
GL060762/18,FALSE
GL067554/19,FALSE
GL056703/17,FALSE
GL065452/19,FALSE
GL071490/20,FALSE
GL060860/18,FALSE
GL058421/18,FALSE
GL071722/20,FALSE
GL055492/17,FALSE
GL087173/23,FALSE
GL069658/19,FALSE
GL059616/18,FALSE
GL054174/17,FALSE
GL086886/23,FALSE
GL086922/23,FALSE
GL085821/23,FALSE
GL087193/23,FALSE
GL083674/22,FALSE
GL083349/22,FALSE
GL082290/22,FALSE
GL082273/22,FALSE
GL081473/22,FALSE
GL087207/23,FALSE
GL087230/23,FALSE
GL087243/23,FALSE
GL084868/22,FALSE
GL086458/23,FALSE
GL087091/23,FALSE
GL087287/23,FALSE
GL087164/23,FALSE
GL087038/23,FALSE
GL086581/23,FALSE
GL086800/23,FALSE
GL085967/23,FALSE
GL084308/22,FALSE
GL087222/23,FALSE
GL087208/23,FALSE
GL076350/21,FALSE
GL082107/22,FALSE
GL085895/23,FALSE
GL085758/22,FALSE
GL083165/22,FALSE
GL076182/21,FALSE
GL083202/22,FALSE
GL084020/22,FALSE
GL087101/23,FALSE
GL087136/23,FALSE
GL087118/23,FALSE
GL087275/23,FALSE
GL083884/22,FALSE
GL075596/21,FALSE
GL081173/22,FALSE
GL079569/21,FALSE
GL086580/23,FALSE
GL087318/23,FALSE
GL085894/23,FALSE
GL073749/20,FALSE
GL066116/19,FALSE
GL087335/23,FALSE
GL087305/23,FALSE
GL078992/21,FALSE
GL086673/23,FALSE
GL084726/22,FALSE
GL086655/23,FALSE
GL086528/23,FALSE
GL085548/22,FALSE
GL073059/20,FALSE
GL082935/22,FALSE
GL085261/22,FALSE
GL084632/22,FALSE
GL087281/23,FALSE
GL083272/22,FALSE
GL076713/21,FALSE
GL074329/20,FALSE
GL086179/23,FALSE
GL080629/22,FALSE
GL085347/22,FALSE
GL087357/23,FALSE
GL086442/23,FALSE
GL087348/23,FALSE
GL080189/21,FALSE
GL087278/23,FALSE
GL087383/23,FALSE
GL086326/23,FALSE
GL087261/23,FALSE
GL087099/23,FALSE
GL079570/21,FALSE
GL086550/23,FALSE
GL087051/23,FALSE
GL087076/23,FALSE
GL086802/23,FALSE
GL085166/22,FALSE
GL085139/22,FALSE
GL087093/23,FALSE
GL087313/23,FALSE
GL082183/22,FALSE
GL087320/23,FALSE
GL057034/17,FALSE
GL053755/17,FALSE
GL076874/21,FALSE
GL060294/18,FALSE
GL086004/23,FALSE
GL059535/18,FALSE
GL063829/18,FALSE
GL083850/22,FALSE
GL063110/18,FALSE
GL083740/22,FALSE
GL060606/18,FALSE
GL084229/22,FALSE
GL061784/18,FALSE
GL086938/23,FALSE
GL072202/20,FALSE
GL067355/19,FALSE
GL072477/20,FALSE
GL086549/23,FALSE
GL070293/19,FALSE
GL086836/23,FALSE
GL079778/21,FALSE
GL085146/22,FALSE
GL086670/23,FALSE
GL069384/19,FALSE
GL084323/22,FALSE
GL087182/23,FALSE
GL081910/22,FALSE
GL083341/22,FALSE
GL086393/23,FALSE
GL087028/23,FALSE
GL067485/19,FALSE
GL067076/19,FALSE
GL072882/20,FALSE
GL070219/19,FALSE
GL066482/19,FALSE
GL075138/20,FALSE
GL086944/23,FALSE
GL080356/22,FALSE
GL059547/18,FALSE
GL063874/18,FALSE
GL087180/23,FALSE
GL062060/18,FALSE
GL082247/22,FALSE
GL087290/23,FALSE
GL087398/23,FALSE
GL057628/17,FALSE
GL058056/17,FALSE
GL084368/22,FALSE
GL084365/22,FALSE
GL087361/23,FALSE
GL087351/23,FALSE
GL086583/23,FALSE
GL086628/23,FALSE
GL084752/22,FALSE
GL086380/23,FALSE
GL087386/23,FALSE
GL087336/23,FALSE
GL085239/22,FALSE
GL087293/23,FALSE
GL083012/22,FALSE
GL086473/23,FALSE
GL083011/22,FALSE
GL081095/22,FALSE
GL078591/21,FALSE
GL082873/22,FALSE
GL087370/23,FALSE
GL086763/23,FALSE
GL086466/23,FALSE
GL085553/22,FALSE
GL086436/23,FALSE
GL087380/23,FALSE
GL087138/23,FALSE
GL082980/22,FALSE
GL085423/22,FALSE
GL084063/22,FALSE
GL078090/21,FALSE
GL086392/23,FALSE
GL086304/23,FALSE
GL086379/23,FALSE
GL086391/23,FALSE
GL082608/22,FALSE
GL081752/22,FALSE
GL081653/22,FALSE
GL086973/23,FALSE
GL086431/23,FALSE
GL086754/23,FALSE
GL082313/22,FALSE
GL086558/23,FALSE
GL082597/22,FALSE
GL085798/23,FALSE
GL086144/23,FALSE
GL085355/22,FALSE
GL086430/23,FALSE
GL085985/23,FALSE
GL086382/23,FALSE
GL085987/23,FALSE
GL086987/23,FALSE
GL085749/22,FALSE
GL081483/22,FALSE
GL086966/23,FALSE
GL081152/22,FALSE
GL081853/22,FALSE
GL081153/22,FALSE
GL086821/23,FALSE
GL081054/22,FALSE
GL087377/23,FALSE
GL077034/21,FALSE
GL076391/21,FALSE
GL079149/21,FALSE
GL087128/23,FALSE
GL087202/23,FALSE
GL087423/23,FALSE
GL083794/22,FALSE
GL087220/23,FALSE
GL087129/23,FALSE
GL087444/23,FALSE
GL087218/23,FALSE
GL082149/22,FALSE
GL083415/22,FALSE
GL085019/22,FALSE
GL086001/23,FALSE
GL084701/22,FALSE
GL086180/23,FALSE
GL081321/22,FALSE
GL079241/21,FALSE
GL079739/21,FALSE
GL082943/22,FALSE
GL086727/23,FALSE
GL087384/23,FALSE
GL087393/23,FALSE
GL081346/22,FALSE
GL083902/22,FALSE
GL084587/22,FALSE
GL081958/22,FALSE
GL084172/22,FALSE
GL084589/22,FALSE
GL087059/23,FALSE
GL085448/22,FALSE
GL087502/23,FALSE
GL087040/23,FALSE
GL086529/23,FALSE
GL084890/22,FALSE
GL086480/23,FALSE
GL086692/23,FALSE
GL084506/22,FALSE
GL087372/23,FALSE
GL087321/23,FALSE
GL087030/23,FALSE
GL084522/22,FALSE
GL085142/22,FALSE
GL086511/23,FALSE
GL084120/22,FALSE
GL087296/23,FALSE
GL087119/23,FALSE
GL086547/23,FALSE
GL086632/23,FALSE
GL087410/23,FALSE
GL086418/23,FALSE
GL086818/23,FALSE
GL087432/23,FALSE
GL087163/23,FALSE
GL087405/23,FALSE
GL086476/23,FALSE
GL087029/23,FALSE
GL085991/23,FALSE
GL086437/23,FALSE
GL085242/22,FALSE
GL085862/23,FALSE
GL081662/22,FALSE
GL087438/23,FALSE
GL087385/23,FALSE
GL087083/23,FALSE
GL087544/23,FALSE
GL085273/22,FALSE
GL085334/22,FALSE
GL086196/23,FALSE
GL087446/23,FALSE
GL085897/23,FALSE
GL082306/22,FALSE
GL086215/23,FALSE
GL086880/23,FALSE
GL086693/23,FALSE
GL086794/23,FALSE
GL084233/22,FALSE
GL082467/22,FALSE
GL080669/22,FALSE
GL082816/22,FALSE
GL082148/22,FALSE
GL082950/22,FALSE
GL077937/21,FALSE
GL087454/23,FALSE
GL087435/23,FALSE
GL086312/23,FALSE
GL085665/22,FALSE
GL086530/23,FALSE
GL087355/23,FALSE
GL086663/23,FALSE
GL087043/23,FALSE
GL087295/23,FALSE
GL085968/23,FALSE
GL085434/22,FALSE
GL079153/21,FALSE
GL084054/22,FALSE
GL086542/23,FALSE
GL083391/22,FALSE
GL075160/20,FALSE
GL087308/23,FALSE
GL087122/23,FALSE
GL080517/22,FALSE
GL086005/23,FALSE
GL087531/23,FALSE
GL085563/22,FALSE
GL087390/23,FALSE
GL087151/23,FALSE
GL086435/23,FALSE
GL087312/23,FALSE
GL087504/23,FALSE
GL087256/23,FALSE
GL087286/23,FALSE
GL087549/23,FALSE
GL087284/23,FALSE
GL084989/22,FALSE
GL087288/23,FALSE
GL086135/23,FALSE
GL086844/23,FALSE
GL087563/23,FALSE
GL087025/23,FALSE
GL081255/22,FALSE
GL079760/21,FALSE
GL087205/23,FALSE
GL085212/22,FALSE
GL087529/23,FALSE
GL087306/23,FALSE
GL084472/22,FALSE
GL086018/23,FALSE
GL087333/23,FALSE
GL081741/22,FALSE
GL087322/23,FALSE
GL086813/23,FALSE
GL079176/21,FALSE
GL082351/22,FALSE
GL083535/22,FALSE
GL087055/23,FALSE
GL084956/22,FALSE
GL087414/23,FALSE
GL085609/22,FALSE
GL084079/22,FALSE
GL083697/22,FALSE
GL074706/20,FALSE
GL087543/23,FALSE
GL087279/23,FALSE
GL085332/22,FALSE
GL086184/23,FALSE
GL086873/23,FALSE
GL087604/23,FALSE
GL086830/23,FALSE
GL087489/23,FALSE
GL087023/23,FALSE
GL086414/23,FALSE
GL087400/23,FALSE
GL087016/23,FALSE
GL087443/23,FALSE
GL087459/23,FALSE
GL087450/23,FALSE
GL087346/23,FALSE
GL081982/22,FALSE
GL086620/23,FALSE
GL087571/23,FALSE
GL087053/23,FALSE
GL087345/23,FALSE
GL087302/23,FALSE
GL087365/23,FALSE
GL087584/23,FALSE
GL087635/23,FALSE
GL087634/23,FALSE
GL081310/22,FALSE
GL083289/22,FALSE
GL087580/23,FALSE
GL085554/22,FALSE
GL087498/23,FALSE
GL083931/22,FALSE
GL086121/23,FALSE
GL087636/23,FALSE
GL087535/23,FALSE
GL086644/23,FALSE
GL087334/23,FALSE
GL086375/23,FALSE
GL087488/23,FALSE
GL087569/23,FALSE
GL084720/22,FALSE
GL087622/23,FALSE
GL085258/22,FALSE
GL087513/23,FALSE
GL084909/22,FALSE
GL087394/23,FALSE
GL086672/23,FALSE
GL085775/23,FALSE
GL086989/23,FALSE
GL087329/23,FALSE
GL087120/23,FALSE
GL087666/23,FALSE
GL085235/22,FALSE
GL085721/22,FALSE
GL085286/22,FALSE
GL086796/23,FALSE
GL086753/23,FALSE
GL080648/22,FALSE
GL085403/22,FALSE
GL086976/23,FALSE
GL087460/23,FALSE
GL087388/23,FALSE
GL085316/22,FALSE
GL087662/23,FALSE
GL086586/23,FALSE
GL087646/23,FALSE
GL087626/23,FALSE
GL087473/23,FALSE
GL087588/23,FALSE
GL083865/22,FALSE
GL087586/23,FALSE
GL086759/23,FALSE
GL087018/23,FALSE
GL087027/23,FALSE
GL085108/22,FALSE
GL087605/23,FALSE
GL087352/23,FALSE
GL081970/22,FALSE
GL087507/23,FALSE
GL087378/23,FALSE
GL087445/23,FALSE
GL086779/23,FALSE
GL087249/23,FALSE
GL087153/23,FALSE
GL084955/22,FALSE
GL086526/23,FALSE
GL087062/23,FALSE
GL087403/23,FALSE
GL087619/23,FALSE
GL087593/23,FALSE
GL087338/23,FALSE
GL085274/22,FALSE
GL080349/22,FALSE
GL085692/22,FALSE
GL085247/22,FALSE
GL087632/23,FALSE
GL083376/22,FALSE
GL084981/22,FALSE
GL086978/23,FALSE
GL082145/22,FALSE
GL082603/22,FALSE
GL084202/22,FALSE
GL086199/23,FALSE
GL086568/23,FALSE
GL087742/23,FALSE
GL085281/22,FALSE
GL083240/22,FALSE
GL086946/23,FALSE
GL087360/23,FALSE
GL085539/22,FALSE
GL086406/23,FALSE
GL076050/21,FALSE
GL084803/22,FALSE
GL087692/23,FALSE
GL087169/23,FALSE
GL087640/23,FALSE
GL086235/23,FALSE
GL086454/23,FALSE
GL079304/21,FALSE
GL085872/23,FALSE
GL072377/20,FALSE
GL082402/22,FALSE
GL082543/22,FALSE
GL087628/23,FALSE
GL087654/23,FALSE
GL087729/23,FALSE
GL084910/22,FALSE
GL073809/20,FALSE
GL072418/20,FALSE
GL072569/20,FALSE
GL053953/17,FALSE
GL085557/22,FALSE
GL082974/22,FALSE
GL087590/23,FALSE
GL087763/23,FALSE
GL087409/23,FALSE
GL081633/22,FALSE
GL086355/23,FALSE
GL080125/21,FALSE
GL081354/22,FALSE
GL087500/23,FALSE
GL081485/22,FALSE
GL086999/23,FALSE
GL083071/22,FALSE
GL084352/22,FALSE
GL087625/23,FALSE
GL085224/22,FALSE
GL085180/22,FALSE
GL087697/23,FALSE
GL087315/23,FALSE
GL086123/23,FALSE
GL083067/22,FALSE
GL081543/22,FALSE
GL086659/23,FALSE
GL087760/23,FALSE
GL083377/22,FALSE
GL085315/22,FALSE
GL086387/23,FALSE
GL084984/22,FALSE
GL087653/23,FALSE
GL087770/23,FALSE
GL087695/23,FALSE
GL086625/23,FALSE
GL084663/22,FALSE
GL084662/22,FALSE
GL086668/23,FALSE
GL079672/21,FALSE
GL080662/22,FALSE
GL084100/22,FALSE
GL086680/23,FALSE
GL087715/23,FALSE
GL084370/22,FALSE
GL087300/23,FALSE
GL084225/22,FALSE
GL087684/23,FALSE
GL087718/23,FALSE
GL087754/23,FALSE
GL086787/23,FALSE
GL079090/21,FALSE
GL087734/23,FALSE
GL087273/23,FALSE
GL087374/23,FALSE
GL087148/23,FALSE
GL084954/22,FALSE
GL084907/22,FALSE
GL081034/22,FALSE
GL071898/20,FALSE
GL085477/22,FALSE
GL086599/23,FALSE
GL080926/22,FALSE
GL085763/22,FALSE
GL087191/23,FALSE
