_id,Amount,Date,RecNo,TxnType,GLNo,PendingDays,PrincDue,Source[0]
676107b1cb78d87ad7a7bdec,330,2021-12-09T00:00:00.000Z,R000118960,IntPayment,GL074425/20,30,33000,Receipt_2022-03-31
676107b1cb78d87ad7a7bded,0,2021-12-09T00:00:00.000Z,R000118961,PrincPayment,GL077350/21,30,50000,Receipt_2022-03-31
676107b1cb78d87ad7a7bdee,500,2021-12-09T00:00:00.000Z,R000118961,IntPayment,GL077350/21,30,50000,Receipt_2022-03-31
676107b1cb78d87ad7a7bdef,0,2021-12-09T00:00:00.000Z,R000118962,PrincPayment,GL077974/21,27,37000,Receipt_2022-03-31
676107b1cb78d87ad7a7bdf0,329,2021-12-09T00:00:00.000Z,R000118962,IntPayment,GL077974/21,27,37000,Receipt_2022-03-31
676107b1cb78d87ad7a7bdf1,0,2021-12-09T00:00:00.000Z,R000118963,PrincPayment,GL077973/21,27,57000,Receipt_2022-03-31
676107b1cb78d87ad7a7bdf2,506,2021-12-09T00:00:00.000Z,R000118963,IntPayment,GL077973/21,27,57000,Receipt_2022-03-31
676107b1cb78d87ad7a7bdf3,0,2021-12-09T00:00:00.000Z,R000118964,PrincPayment,GL078219/21,11,12542,Receipt_2022-03-31
676107b1cb78d87ad7a7bdf4,46,2021-12-09T00:00:00.000Z,R000118964,IntPayment,GL078219/21,11,12542,Receipt_2022-03-31
676107b1cb78d87ad7a7bdf5,0,2021-12-09T00:00:00.000Z,R000118965,PrincPayment,GL075242/20,30,50000,Receipt_2022-03-31
676107b1cb78d87ad7a7bdf6,500,2021-12-09T00:00:00.000Z,R000118965,IntPayment,GL075242/20,30,50000,Receipt_2022-03-31
676107b1cb78d87ad7a7bdf7,0,2021-12-09T00:00:00.000Z,R000118966,PrincPayment,GL074341/20,30,22000,Receipt_2022-03-31
676107b1cb78d87ad7a7bdf8,220,2021-12-09T00:00:00.000Z,R000118966,IntPayment,GL074341/20,30,22000,Receipt_2022-03-31
676107b1cb78d87ad7a7bdf9,0,2021-12-09T00:00:00.000Z,R000118967,PrincPayment,GL072474/20,30,18500,Receipt_2022-03-31
676107b1cb78d87ad7a7bdfa,185,2021-12-09T00:00:00.000Z,R000118967,IntPayment,GL072474/20,30,18500,Receipt_2022-03-31
676107b1cb78d87ad7a7bdfb,0,2021-12-09T00:00:00.000Z,R000118968,PrincPayment,GL078024/21,30,29000,Receipt_2022-03-31
676107b1cb78d87ad7a7bdfc,290,2021-12-09T00:00:00.000Z,R000118968,IntPayment,GL078024/21,30,29000,Receipt_2022-03-31
676107b1cb78d87ad7a7bdfd,0,2021-12-09T00:00:00.000Z,R000118969,PrincPayment,GL072473/20,30,20000,Receipt_2022-03-31
676107b1cb78d87ad7a7bdfe,200,2021-12-09T00:00:00.000Z,R000118969,IntPayment,GL072473/20,30,20000,Receipt_2022-03-31
676107b1cb78d87ad7a7bdff,6000,2021-12-09T00:00:00.000Z,R000118970,PrincPayment,GL077560/21,60,6000,Receipt_2022-03-31
676107b1cb78d87ad7a7be00,147,2021-12-09T00:00:00.000Z,R000118970,IntPayment,GL077560/21,60,6000,Receipt_2022-03-31
676107b1cb78d87ad7a7be01,0,2021-12-09T00:00:00.000Z,R000118971,PrincPayment,GL077972/21,27,105000,Receipt_2022-03-31
676107b1cb78d87ad7a7be02,933,2021-12-09T00:00:00.000Z,R000118971,IntPayment,GL077972/21,27,105000,Receipt_2022-03-31
676107b1cb78d87ad7a7be03,0,2021-12-09T00:00:00.000Z,R000118972,PrincPayment,GL077958/21,28,12000,Receipt_2022-03-31
676107b1cb78d87ad7a7be04,111,2021-12-09T00:00:00.000Z,R000118972,IntPayment,GL077958/21,28,12000,Receipt_2022-03-31
676107b1cb78d87ad7a7be05,0,2021-12-09T00:00:00.000Z,R000118973,PrincPayment,GL077770/21,30,11000,Receipt_2022-03-31
676107b1cb78d87ad7a7be06,110,2021-12-09T00:00:00.000Z,R000118973,IntPayment,GL077770/21,30,11000,Receipt_2022-03-31
676107b1cb78d87ad7a7be07,0,2021-12-09T00:00:00.000Z,R000118974,PrincPayment,GL077750/21,30,100000,Receipt_2022-03-31
676107b1cb78d87ad7a7be08,1000,2021-12-09T00:00:00.000Z,R000118974,IntPayment,GL077750/21,30,100000,Receipt_2022-03-31
676107b1cb78d87ad7a7be09,0,2021-12-09T00:00:00.000Z,R000118975,PrincPayment,GL076895/21,30,60000,Receipt_2022-03-31
676107b1cb78d87ad7a7be0a,600,2021-12-09T00:00:00.000Z,R000118975,IntPayment,GL076895/21,30,60000,Receipt_2022-03-31
676107b1cb78d87ad7a7be0b,0,2021-12-09T00:00:00.000Z,R000118976,PrincPayment,GL076387/21,30,12000,Receipt_2022-03-31
676107b1cb78d87ad7a7be0c,120,2021-12-09T00:00:00.000Z,R000118976,IntPayment,GL076387/21,30,12000,Receipt_2022-03-31
676107b1cb78d87ad7a7be0d,0,2021-12-09T00:00:00.000Z,R000118977,PrincPayment,GL076430/21,30,40000,Receipt_2022-03-31
676107b1cb78d87ad7a7be0e,400,2021-12-09T00:00:00.000Z,R000118977,IntPayment,GL076430/21,30,40000,Receipt_2022-03-31
676107b1cb78d87ad7a7be0f,0,2021-12-09T00:00:00.000Z,R000118978,PrincPayment,GL076429/21,30,10000,Receipt_2022-03-31
676107b1cb78d87ad7a7be10,100,2021-12-09T00:00:00.000Z,R000118978,IntPayment,GL076429/21,30,10000,Receipt_2022-03-31
676107b1cb78d87ad7a7be11,0,2021-12-09T00:00:00.000Z,R000118979,PrincPayment,GL076112/21,30,14000,Receipt_2022-03-31
676107b1cb78d87ad7a7be12,140,2021-12-09T00:00:00.000Z,R000118979,IntPayment,GL076112/21,30,14000,Receipt_2022-03-31
676107b1cb78d87ad7a7be13,0,2021-12-09T00:00:00.000Z,R000118980,PrincPayment,GL073899/20,30,4500,Receipt_2022-03-31
676107b1cb78d87ad7a7be14,45,2021-12-09T00:00:00.000Z,R000118980,IntPayment,GL073899/20,30,4500,Receipt_2022-03-31
676107b1cb78d87ad7a7be15,0,2021-12-09T00:00:00.000Z,R000118981,PrincPayment,GL073376/20,30,24000,Receipt_2022-03-31
676107b1cb78d87ad7a7be16,240,2021-12-09T00:00:00.000Z,R000118981,IntPayment,GL073376/20,30,24000,Receipt_2022-03-31
676107b1cb78d87ad7a7be17,0,2021-12-09T00:00:00.000Z,R000118982,PrincPayment,GL076899/21,30,30000,Receipt_2022-03-31
676107b1cb78d87ad7a7be18,300,2021-12-09T00:00:00.000Z,R000118982,IntPayment,GL076899/21,30,30000,Receipt_2022-03-31
676107b6cb78d87ad7a7be19,0,2021-12-10T00:00:00.000Z,R000118983,PrincPayment,GL076011/21,31,138000,Receipt_2022-03-31
676107b6cb78d87ad7a7be1a,1426,2021-12-10T00:00:00.000Z,R000118983,IntPayment,GL076011/21,31,138000,Receipt_2022-03-31
676107b6cb78d87ad7a7be1b,0,2021-12-10T00:00:00.000Z,R000118984,PrincPayment,GL074751/20,31,30000,Receipt_2022-03-31
676107b6cb78d87ad7a7be1c,310,2021-12-10T00:00:00.000Z,R000118984,IntPayment,GL074751/20,31,30000,Receipt_2022-03-31
676107b6cb78d87ad7a7be1d,1000,2021-12-10T00:00:00.000Z,R000118985,PrincPayment,GL077072/21,30,19299,Receipt_2022-03-31
676107b6cb78d87ad7a7be1e,193,2021-12-10T00:00:00.000Z,R000118985,IntPayment,GL077072/21,30,19299,Receipt_2022-03-31
676107b6cb78d87ad7a7be1f,0,2021-12-10T00:00:00.000Z,R000118986,PrincPayment,GL077320/21,30,12883,Receipt_2022-03-31
676107b6cb78d87ad7a7be20,129,2021-12-10T00:00:00.000Z,R000118986,IntPayment,GL077320/21,30,12883,Receipt_2022-03-31
676107b6cb78d87ad7a7be21,3000,2021-12-10T00:00:00.000Z,R000118987,PrincPayment,GL077596/21,30,6479,Receipt_2022-03-31
676107b6cb78d87ad7a7be22,65,2021-12-10T00:00:00.000Z,R000118987,IntPayment,GL077596/21,30,6479,Receipt_2022-03-31
676107b6cb78d87ad7a7be23,27000,2021-12-10T00:00:00.000Z,R000118988,PrincPayment,GL078441/21,7,27000,Receipt_2022-03-31
676107b6cb78d87ad7a7be24,63,2021-12-10T00:00:00.000Z,R000118988,IntPayment,GL078441/21,7,27000,Receipt_2022-03-31
676107b6cb78d87ad7a7be25,5000,2021-12-10T00:00:00.000Z,R000118989,PrincPayment,GL074023/20,18,10000,Receipt_2022-03-31
676107b6cb78d87ad7a7be26,60,2021-12-10T00:00:00.000Z,R000118989,IntPayment,GL074023/20,18,10000,Receipt_2022-03-31
676107b6cb78d87ad7a7be27,0,2021-12-10T00:00:00.000Z,R000118990,PrincPayment,GL078010/21,32,6000,Receipt_2022-03-31
676107b6cb78d87ad7a7be28,64,2021-12-10T00:00:00.000Z,R000118990,IntPayment,GL078010/21,32,6000,Receipt_2022-03-31
676107b6cb78d87ad7a7be29,0,2021-12-10T00:00:00.000Z,R000118991,PrincPayment,GL078395/21,7,50000,Receipt_2022-03-31
676107b6cb78d87ad7a7be2a,116,2021-12-10T00:00:00.000Z,R000118991,IntPayment,GL078395/21,7,50000,Receipt_2022-03-31
676107b6cb78d87ad7a7be2b,0,2021-12-10T00:00:00.000Z,R000118992,PrincPayment,GL077785/21,30,35000,Receipt_2022-03-31
676107b6cb78d87ad7a7be2c,350,2021-12-10T00:00:00.000Z,R000118992,IntPayment,GL077785/21,30,35000,Receipt_2022-03-31
676107b6cb78d87ad7a7be2d,751,2021-12-10T00:00:00.000Z,R000118993,PrincPayment,GL078009/21,32,23300,Receipt_2022-03-31
676107b6cb78d87ad7a7be2e,249,2021-12-10T00:00:00.000Z,R000118993,IntPayment,GL078009/21,32,23300,Receipt_2022-03-31
676107b6cb78d87ad7a7be2f,4000,2021-12-10T00:00:00.000Z,R000118994,PrincPayment,GL073865/20,369,4000,Receipt_2022-03-31
676107b6cb78d87ad7a7be30,728,2021-12-10T00:00:00.000Z,R000118994,IntPayment,GL073865/20,369,4000,Receipt_2022-03-31
676107b6cb78d87ad7a7be31,0,2021-12-10T00:00:00.000Z,R000118995,PrincPayment,GL075431/20,28,35710,Receipt_2022-03-31
676107b6cb78d87ad7a7be32,329,2021-12-10T00:00:00.000Z,R000118995,IntPayment,GL075431/20,28,35710,Receipt_2022-03-31
676107b6cb78d87ad7a7be33,3000,2021-12-10T00:00:00.000Z,R000118996,PrincPayment,GL078229/21,18,3000,Receipt_2022-03-31
676107b6cb78d87ad7a7be34,18,2021-12-10T00:00:00.000Z,R000118996,IntPayment,GL078229/21,18,3000,Receipt_2022-03-31
676107b6cb78d87ad7a7be35,9000,2021-12-10T00:00:00.000Z,R000118997,PrincPayment,GL078048/21,7,9000,Receipt_2022-03-31
676107b6cb78d87ad7a7be36,21,2021-12-10T00:00:00.000Z,R000118997,IntPayment,GL078048/21,7,9000,Receipt_2022-03-31
676107b6cb78d87ad7a7be37,0,2021-12-10T00:00:00.000Z,R000118998,PrincPayment,GL076841/21,32,10000,Receipt_2022-03-31
676107b6cb78d87ad7a7be38,107,2021-12-10T00:00:00.000Z,R000118998,IntPayment,GL076841/21,32,10000,Receipt_2022-03-31
676107b6cb78d87ad7a7be39,0,2021-12-10T00:00:00.000Z,R000118999,PrincPayment,GL077988/21,33,47000,Receipt_2022-03-31
676107b6cb78d87ad7a7be3a,517,2021-12-10T00:00:00.000Z,R000118999,IntPayment,GL077988/21,33,47000,Receipt_2022-03-31
676107b6cb78d87ad7a7be3b,0,2021-12-10T00:00:00.000Z,R000119000,PrincPayment,GL076728/21,32,100000,Receipt_2022-03-31
676107b6cb78d87ad7a7be3c,1066,2021-12-10T00:00:00.000Z,R000119000,IntPayment,GL076728/21,32,100000,Receipt_2022-03-31
676107b6cb78d87ad7a7be3d,305,2021-12-10T00:00:00.000Z,R000119001,PrincPayment,GL077563/21,30,19500,Receipt_2022-03-31
676107b6cb78d87ad7a7be3e,195,2021-12-10T00:00:00.000Z,R000119001,IntPayment,GL077563/21,30,19500,Receipt_2022-03-31
676107b6cb78d87ad7a7be3f,0,2021-12-10T00:00:00.000Z,R000119002,PrincPayment,GL077927/21,38,20000,Receipt_2022-03-31
676107b6cb78d87ad7a7be40,316,2021-12-10T00:00:00.000Z,R000119002,IntPayment,GL077927/21,38,20000,Receipt_2022-03-31
676107b6cb78d87ad7a7be41,3000,2021-12-10T00:00:00.000Z,R000119003,PrincPayment,GL075705/21,243,3000,Receipt_2022-03-31
676107b6cb78d87ad7a7be42,358,2021-12-10T00:00:00.000Z,R000119003,IntPayment,GL075705/21,243,3000,Receipt_2022-03-31
676107b6cb78d87ad7a7be43,0,2021-12-10T00:00:00.000Z,R000119004,PrincPayment,GL078142/21,24,23000,Receipt_2022-03-31
676107b6cb78d87ad7a7be44,182,2021-12-10T00:00:00.000Z,R000119004,IntPayment,GL078142/21,24,23000,Receipt_2022-03-31
676107b6cb78d87ad7a7be45,0,2021-12-10T00:00:00.000Z,R000119005,PrincPayment,GL077931/21,6,30000,Receipt_2022-03-31
676107b6cb78d87ad7a7be46,60,2021-12-10T00:00:00.000Z,R000119005,IntPayment,GL077931/21,6,30000,Receipt_2022-03-31
676107b6cb78d87ad7a7be47,0,2021-12-10T00:00:00.000Z,R000119006,PrincPayment,GL077791/21,23,24998,Receipt_2022-03-31
676107b6cb78d87ad7a7be48,190,2021-12-10T00:00:00.000Z,R000119006,IntPayment,GL077791/21,23,24998,Receipt_2022-03-31
676107b6cb78d87ad7a7be49,9000,2021-12-10T00:00:00.000Z,R000119007,PrincPayment,GL075980/21,220,9000,Receipt_2022-03-31
676107b6cb78d87ad7a7be4a,972,2021-12-10T00:00:00.000Z,R000119007,IntPayment,GL075980/21,220,9000,Receipt_2022-03-31
676107bbcb78d87ad7a7be4b,7000,2021-12-10T00:00:00.000Z,R000119008,PrincPayment,GL078420/21,7,7000,Receipt_2022-03-31
676107bbcb78d87ad7a7be4c,17,2021-12-10T00:00:00.000Z,R000119008,IntPayment,GL078420/21,7,7000,Receipt_2022-03-31
676107bbcb78d87ad7a7be4d,11600,2021-12-10T00:00:00.000Z,R000119009,PrincPayment,GL074846/20,301,11600,Receipt_2022-03-31
676107bbcb78d87ad7a7be4e,1727,2021-12-10T00:00:00.000Z,R000119009,IntPayment,GL074846/20,301,11600,Receipt_2022-03-31
676107bbcb78d87ad7a7be4f,6000,2021-12-10T00:00:00.000Z,R000119010,PrincPayment,GL078166/21,23,6000,Receipt_2022-03-31
676107bbcb78d87ad7a7be50,46,2021-12-10T00:00:00.000Z,R000119010,IntPayment,GL078166/21,23,6000,Receipt_2022-03-31
676107bbcb78d87ad7a7be51,0,2021-12-10T00:00:00.000Z,R000119011,PrincPayment,GL078224/21,19,20000,Receipt_2022-03-31
676107bbcb78d87ad7a7be52,125,2021-12-10T00:00:00.000Z,R000119011,IntPayment,GL078224/21,19,20000,Receipt_2022-03-31
676107bbcb78d87ad7a7be53,2000,2021-12-10T00:00:00.000Z,R000119012,PrincPayment,GL078077/21,28,10000,Receipt_2022-03-31
676107bbcb78d87ad7a7be54,93,2021-12-10T00:00:00.000Z,R000119012,IntPayment,GL078077/21,28,10000,Receipt_2022-03-31
676107bbcb78d87ad7a7be55,0,2021-12-10T00:00:00.000Z,R000119013,PrincPayment,GL073326/20,34,6012,Receipt_2022-03-31
676107bbcb78d87ad7a7be56,86,2021-12-10T00:00:00.000Z,R000119013,IntPayment,GL073326/20,34,6012,Receipt_2022-03-31
676107bbcb78d87ad7a7be57,0,2021-12-10T00:00:00.000Z,R000119014,PrincPayment,GL072506/20,34,10000,Receipt_2022-03-31
676107bbcb78d87ad7a7be58,142,2021-12-10T00:00:00.000Z,R000119014,IntPayment,GL072506/20,34,10000,Receipt_2022-03-31
676107bbcb78d87ad7a7be59,3500,2021-12-10T00:00:00.000Z,R000119015,PrincPayment,GL076552/21,138,3500,Receipt_2022-03-31
676107bbcb78d87ad7a7be5a,236,2021-12-10T00:00:00.000Z,R000119015,IntPayment,GL076552/21,138,3500,Receipt_2022-03-31
676107bbcb78d87ad7a7be5b,3273,2021-12-10T00:00:00.000Z,R000119016,PrincPayment,GL075301/20,53,80148,Receipt_2022-03-31
676107bbcb78d87ad7a7be5c,1727,2021-12-10T00:00:00.000Z,R000119016,IntPayment,GL075301/20,53,80148,Receipt_2022-03-31
676107bbcb78d87ad7a7be5d,0,2021-12-10T00:00:00.000Z,R000119017,PrincPayment,GL077605/21,29,10000,Receipt_2022-03-31
676107bbcb78d87ad7a7be5e,96,2021-12-10T00:00:00.000Z,R000119017,IntPayment,GL077605/21,29,10000,Receipt_2022-03-31
676107bbcb78d87ad7a7be5f,12000,2021-12-10T00:00:00.000Z,R000119018,PrincPayment,GL077559/21,3,12000,Receipt_2022-03-31
676107bbcb78d87ad7a7be60,12,2021-12-10T00:00:00.000Z,R000119018,IntPayment,GL077559/21,3,12000,Receipt_2022-03-31
676107bbcb78d87ad7a7be61,4000,2021-12-10T00:00:00.000Z,R000119019,PrincPayment,GL076297/21,11,4000,Receipt_2022-03-31
676107bbcb78d87ad7a7be62,15,2021-12-10T00:00:00.000Z,R000119019,IntPayment,GL076297/21,11,4000,Receipt_2022-03-31
676107bbcb78d87ad7a7be63,45000,2021-12-10T00:00:00.000Z,R000119020,PrincPayment,GL077895/21,11,45000,Receipt_2022-03-31
676107bbcb78d87ad7a7be64,163,2021-12-10T00:00:00.000Z,R000119020,IntPayment,GL077895/21,11,45000,Receipt_2022-03-31
676107bbcb78d87ad7a7be65,5000,2021-12-10T00:00:00.000Z,R000119021,PrincPayment,GL078058/21,30,9000,Receipt_2022-03-31
676107bbcb78d87ad7a7be66,90,2021-12-10T00:00:00.000Z,R000119021,IntPayment,GL078058/21,30,9000,Receipt_2022-03-31
676107bbcb78d87ad7a7be67,64471,2021-12-10T00:00:00.000Z,R000119022,PrincPayment,GL077623/21,37,64471,Receipt_2022-03-31
676107bbcb78d87ad7a7be68,992,2021-12-10T00:00:00.000Z,R000119022,IntPayment,GL077623/21,37,64471,Receipt_2022-03-31
676107bbcb78d87ad7a7be69,481,2021-12-10T00:00:00.000Z,R000119023,PrincPayment,GL072709/20,31,98649,Receipt_2022-03-31
676107bbcb78d87ad7a7be6a,1019,2021-12-10T00:00:00.000Z,R000119023,IntPayment,GL072709/20,31,98649,Receipt_2022-03-31
676107bbcb78d87ad7a7be6b,500,2021-12-10T00:00:00.000Z,R000119024,PrincPayment,GL076176/21,53,39436,Receipt_2022-03-31
676107bbcb78d87ad7a7be6c,850,2021-12-10T00:00:00.000Z,R000119024,IntPayment,GL076176/21,53,39436,Receipt_2022-03-31
676107bbcb78d87ad7a7be6d,0,2021-12-10T00:00:00.000Z,R000119025,PrincPayment,GL077124/21,94,15000,Receipt_2022-03-31
676107bbcb78d87ad7a7be6e,698,2021-12-10T00:00:00.000Z,R000119025,IntPayment,GL077124/21,94,15000,Receipt_2022-03-31
676107bbcb78d87ad7a7be6f,22887,2021-12-10T00:00:00.000Z,R000119026,PrincPayment,GL076321/21,42,22887,Receipt_2022-03-31
676107bbcb78d87ad7a7be70,390,2021-12-10T00:00:00.000Z,R000119026,IntPayment,GL076321/21,42,22887,Receipt_2022-03-31
676107bbcb78d87ad7a7be71,13000,2021-12-10T00:00:00.000Z,R000119027,PrincPayment,GL077365/21,17,13000,Receipt_2022-03-31
676107bbcb78d87ad7a7be72,73,2021-12-10T00:00:00.000Z,R000119027,IntPayment,GL077365/21,17,13000,Receipt_2022-03-31
676107bbcb78d87ad7a7be73,20000,2021-12-10T00:00:00.000Z,R000119028,PrincPayment,GL077489/21,67,20000,Receipt_2022-03-31
676107bbcb78d87ad7a7be74,660,2021-12-10T00:00:00.000Z,R000119028,IntPayment,GL077489/21,67,20000,Receipt_2022-03-31
676107bbcb78d87ad7a7be75,13000,2021-12-10T00:00:00.000Z,R000119029,PrincPayment,GL075628/21,97,13000,Receipt_2022-03-31
676107bbcb78d87ad7a7be76,624,2021-12-10T00:00:00.000Z,R000119029,IntPayment,GL075628/21,97,13000,Receipt_2022-03-31
676107bbcb78d87ad7a7be77,1500,2021-12-10T00:00:00.000Z,R000119030,PrincPayment,GL076688/21,97,21000,Receipt_2022-03-31
676107bbcb78d87ad7a7be78,1008,2021-12-10T00:00:00.000Z,R000119030,IntPayment,GL076688/21,97,21000,Receipt_2022-03-31
676107bbcb78d87ad7a7be79,4000,2021-12-10T00:00:00.000Z,R000119031,PrincPayment,GL078392/21,7,4000,Receipt_2022-03-31
676107bbcb78d87ad7a7be7a,10,2021-12-10T00:00:00.000Z,R000119031,IntPayment,GL078392/21,7,4000,Receipt_2022-03-31
676107bbcb78d87ad7a7be7b,19962,2021-12-10T00:00:00.000Z,R000119032,PrincPayment,GL077468/21,6,19962,Receipt_2022-03-31
676107bbcb78d87ad7a7be7c,40,2021-12-10T00:00:00.000Z,R000119032,IntPayment,GL077468/21,6,19962,Receipt_2022-03-31
676107c0cb78d87ad7a7be7d,36000,2021-12-10T00:00:00.000Z,R000119033,PrincPayment,GL073657/20,387,36000,Receipt_2022-03-31
676107c0cb78d87ad7a7be7e,6871,2021-12-10T00:00:00.000Z,R000119033,IntPayment,GL073657/20,387,36000,Receipt_2022-03-31
676107c0cb78d87ad7a7be7f,0,2021-12-10T00:00:00.000Z,R000119034,PrincPayment,GL074220/20,344,15000,Receipt_2022-03-31
676107c0cb78d87ad7a7be80,2699,2021-12-10T00:00:00.000Z,R000119034,IntPayment,GL074220/20,344,15000,Receipt_2022-03-31
676107c0cb78d87ad7a7be81,0,2021-12-11T00:00:00.000Z,R000119035,PrincPayment,GL077564/21,30,20000,Receipt_2022-03-31
676107c0cb78d87ad7a7be82,200,2021-12-11T00:00:00.000Z,R000119035,IntPayment,GL077564/21,30,20000,Receipt_2022-03-31
676107c0cb78d87ad7a7be83,0,2021-12-11T00:00:00.000Z,R000119036,PrincPayment,GL076466/21,30,36000,Receipt_2022-03-31
676107c0cb78d87ad7a7be84,360,2021-12-11T00:00:00.000Z,R000119036,IntPayment,GL076466/21,30,36000,Receipt_2022-03-31
676107c0cb78d87ad7a7be85,0,2021-12-11T00:00:00.000Z,R000119037,PrincPayment,GL076213/21,30,75000,Receipt_2022-03-31
676107c0cb78d87ad7a7be86,750,2021-12-11T00:00:00.000Z,R000119037,IntPayment,GL076213/21,30,75000,Receipt_2022-03-31
676107c0cb78d87ad7a7be87,0,2021-12-11T00:00:00.000Z,R000119038,PrincPayment,GL075869/21,30,62000,Receipt_2022-03-31
676107c0cb78d87ad7a7be88,620,2021-12-11T00:00:00.000Z,R000119038,IntPayment,GL075869/21,30,62000,Receipt_2022-03-31
676107c0cb78d87ad7a7be89,0,2021-12-11T00:00:00.000Z,R000119039,PrincPayment,GL075789/21,30,25924,Receipt_2022-03-31
676107c0cb78d87ad7a7be8a,260,2021-12-11T00:00:00.000Z,R000119039,IntPayment,GL075789/21,30,25924,Receipt_2022-03-31
676107c0cb78d87ad7a7be8b,0,2021-12-11T00:00:00.000Z,R000119040,PrincPayment,GL075657/21,30,55000,Receipt_2022-03-31
676107c0cb78d87ad7a7be8c,550,2021-12-11T00:00:00.000Z,R000119040,IntPayment,GL075657/21,30,55000,Receipt_2022-03-31
676107c0cb78d87ad7a7be8d,0,2021-12-11T00:00:00.000Z,R000119041,PrincPayment,GL075495/20,30,53000,Receipt_2022-03-31
676107c0cb78d87ad7a7be8e,530,2021-12-11T00:00:00.000Z,R000119041,IntPayment,GL075495/20,30,53000,Receipt_2022-03-31
676107c0cb78d87ad7a7be8f,0,2021-12-11T00:00:00.000Z,R000119042,PrincPayment,GL078061/21,30,31300,Receipt_2022-03-31
676107c0cb78d87ad7a7be90,313,2021-12-11T00:00:00.000Z,R000119042,IntPayment,GL078061/21,30,31300,Receipt_2022-03-31
676107c0cb78d87ad7a7be91,0,2021-12-11T00:00:00.000Z,R000119043,PrincPayment,GL077762/21,50,5000,Receipt_2022-03-31
676107c0cb78d87ad7a7be92,102,2021-12-11T00:00:00.000Z,R000119043,IntPayment,GL077762/21,50,5000,Receipt_2022-03-31
676107c0cb78d87ad7a7be93,0,2021-12-11T00:00:00.000Z,R000119044,PrincPayment,GL077909/21,40,45000,Receipt_2022-03-31
676107c0cb78d87ad7a7be94,748,2021-12-11T00:00:00.000Z,R000119044,IntPayment,GL077909/21,40,45000,Receipt_2022-03-31
676107c0cb78d87ad7a7be95,551,2021-12-11T00:00:00.000Z,R000119045,PrincPayment,GL078081/21,29,47000,Receipt_2022-03-31
676107c0cb78d87ad7a7be96,449,2021-12-11T00:00:00.000Z,R000119045,IntPayment,GL078081/21,29,47000,Receipt_2022-03-31
676107c0cb78d87ad7a7be97,1960,2021-12-11T00:00:00.000Z,R000119046,PrincPayment,GL078432/21,7,17000,Receipt_2022-03-31
676107c0cb78d87ad7a7be98,40,2021-12-11T00:00:00.000Z,R000119046,IntPayment,GL078432/21,7,17000,Receipt_2022-03-31
676107c0cb78d87ad7a7be99,15000,2021-12-11T00:00:00.000Z,R000119047,PrincPayment,GL073806/20,171,15000,Receipt_2022-03-31
676107c0cb78d87ad7a7be9a,1259,2021-12-11T00:00:00.000Z,R000119047,IntPayment,GL073806/20,171,15000,Receipt_2022-03-31
676107c0cb78d87ad7a7be9b,10000,2021-12-11T00:00:00.000Z,R000119051,PrincPayment,GL078113/21,27,170000,Receipt_2022-03-31
676107c0cb78d87ad7a7be9c,1510,2021-12-11T00:00:00.000Z,R000119051,IntPayment,GL078113/21,27,170000,Receipt_2022-03-31
676107c0cb78d87ad7a7be9d,50000,2021-12-11T00:00:00.000Z,R000119049,PrincPayment,GL074721/20,30,50000,Receipt_2022-03-31
676107c0cb78d87ad7a7be9e,500,2021-12-11T00:00:00.000Z,R000119049,IntPayment,GL074721/20,30,50000,Receipt_2022-03-31
676107c0cb78d87ad7a7be9f,0,2021-12-11T00:00:00.000Z,R000119050,PrincPayment,GL074511/20,30,19000,Receipt_2022-03-31
676107c0cb78d87ad7a7bea0,190,2021-12-11T00:00:00.000Z,R000119050,IntPayment,GL074511/20,30,19000,Receipt_2022-03-31
676107c0cb78d87ad7a7bea1,14965,2021-12-11T00:00:00.000Z,R000119048,PrincPayment,GL075119/20,28,14965,Receipt_2022-03-31
676107c0cb78d87ad7a7bea2,138,2021-12-11T00:00:00.000Z,R000119048,IntPayment,GL075119/20,28,14965,Receipt_2022-03-31
676107c0cb78d87ad7a7bea3,8000,2021-12-11T00:00:00.000Z,R000119052,PrincPayment,GL076621/21,28,8000,Receipt_2022-03-31
676107c0cb78d87ad7a7bea4,74,2021-12-11T00:00:00.000Z,R000119052,IntPayment,GL076621/21,28,8000,Receipt_2022-03-31
676107c0cb78d87ad7a7bea5,11500,2021-12-11T00:00:00.000Z,R000119053,PrincPayment,GL076776/21,28,11500,Receipt_2022-03-31
676107c0cb78d87ad7a7bea6,106,2021-12-11T00:00:00.000Z,R000119053,IntPayment,GL076776/21,28,11500,Receipt_2022-03-31
676107c0cb78d87ad7a7bea7,4000,2021-12-11T00:00:00.000Z,R000119054,PrincPayment,GL077234/21,28,4000,Receipt_2022-03-31
676107c0cb78d87ad7a7bea8,37,2021-12-11T00:00:00.000Z,R000119054,IntPayment,GL077234/21,28,4000,Receipt_2022-03-31
676107c0cb78d87ad7a7bea9,18000,2021-12-11T00:00:00.000Z,R000119055,PrincPayment,GL077266/21,28,18000,Receipt_2022-03-31
676107c0cb78d87ad7a7beaa,166,2021-12-11T00:00:00.000Z,R000119055,IntPayment,GL077266/21,28,18000,Receipt_2022-03-31
676107c0cb78d87ad7a7beab,16474,2021-12-11T00:00:00.000Z,R000119056,PrincPayment,GL078076/21,29,160000,Receipt_2022-03-31
676107c0cb78d87ad7a7beac,1526,2021-12-11T00:00:00.000Z,R000119056,IntPayment,GL078076/21,29,160000,Receipt_2022-03-31
